8,-8,0,8,4
0.599039,-0.0598961,0.594133,-0.0634716,0.593717,-0.0648355,0.593244,-0.0662589,0.592703,-0.0677458,0.592078,-0.0693005,0.591349,-0.0709277,0.590485,-0.0726326,0.58945,-0.0744208,0.588185,-0.0762986,0.586608,-0.0782727,0.584595,-0.0803507,0.58195,-0.082541,0.578345,-0.0848528,0.573207,-0.0872964,0.565452,-0.0898832,0.552807,-0.0926261,0.529845,-0.0955395,0.480725,-0.0986394,0.341276,-0.101944,0.590657,-0.105474,0.589969,-0.109254,0.589204,-0.113308,0.588348,-0.11767,0.587388,-0.122373,0.586306,-0.127458,0.58508,-0.132973,0.583684,-0.138972,0.582086,-0.145521,0.830245,-0.152696,0.689222,-0.160586,0.638119,-0.1693,0.612688,-0.178965,0.56921,-0.161959,0.565045,-0.174024,0.560007,-0.18761,0.553846,-0.202991,0.54622,-0.220504,0.536656,-0.24055,0.524494,-0.263608,0.508799,-0.290222,0.48824,-0.320965,0.460933,-0.356333,0.424264,-0.396486,0.374817,-0.440744,0.327778,-0.472222,0.220408,-0.5,0.115625,-0.5,0.0123457,-0.5,-0.09,-0.5,-0.191736,-0.5,-0.293056,-0.5,-0.3689,-0.468521,-0.419162,-0.424264,-0.456488,-0.384111,-0.492146,-0.344837,
0.600195,-0.0475597,0.595339,-0.0508799,0.594974,-0.0519778,0.594557,-0.0531239,0.594076,-0.0543214,0.593514,-0.055574,0.592853,-0.0568855,0.592063,-0.05826,0.591105,-0.0597022,0.589924,-0.0612173,0.588439,-0.0628109,0.586524,-0.0644891,0.583985,-0.0662589,0.580495,-0.068128,0.575482,-0.0701047,0.567862,-0.0721988,0.555367,-0.0744208,0.532567,-0.0767828,0.483626,-0.0792982,0.344373,-0.0819824,0.59397,-0.0848528,0.593522,-0.0879292,0.593023,-0.0912343,0.592464,-0.0947943,0.591836,-0.0986394,0.591127,-0.102805,0.590322,-0.107331,0.589403,-0.112267,0.588348,-0.11767,0.83713,-0.123606,0.696823,-0.130158,0.64655,-0.137424,0.582086,-0.105521,0.579741,-0.114598,0.576914,-0.124833,0.573467,-0.136452,0.56921,-0.149737,0.563876,-0.165046,0.557086,-0.182834,0.548287,-0.203683,0.536656,-0.228328,0.520946,-0.257683,0.49923,-0.29282,0.468521,-0.334817,0.44,-0.36,0.327778,-0.4,0.220408,-0.4,0.115625,-0.4,0.0123457,-0.4,-0.09,-0.4,-0.191736,-0.4,-0.293056,-0.4,-0.394083,-0.4,-0.463419,-0.374817,-0.494786,-0.33282,-0.524852,-0.293777,
0.601099,-0.0351594,0.596281,-0.0382201,0.595958,-0.0390475,0.595585,-0.0399114,0.59515,-0.0408143,0.594639,-0.041759,0.594031,-0.0427482,0.593298,-0.0437854,0.592402,-0.044874,0.591288,-0.0460179,0.589874,-0.0472215,0.588037,-0.0484895,0.585582,-0.0498273,0.582183,-0.0512407,0.57727,-0.0527363,0.569758,-0.0543214,0.557381,-0.0560044,0.53471,-0.0577945,0.485911,-0.0597022,0.346815,-0.0617395,0.596585,-0.0639199,0.59633,-0.0662589,0.596045,-0.0687745,0.595726,-0.0714871,0.595367,-0.0744208,0.59496,-0.0776035,0.594498,-0.0810679,0.59397,-0.0848528,0.593362,-0.0890043,0.842658,-0.0935775,0.702947,-0.0986394,0.59087,-0.0417712,0.589723,-0.0480731,0.588348,-0.0551697,0.586681,-0.0632175,0.584635,-0.0724157,0.582086,-0.0830214,0.578858,-0.0953704,0.574696,-0.109909,0.56921,-0.127237,0.561798,-0.148174,0.551487,-0.173852,0.536656,-0.205828,0.5625,-0.2375,0.44,-0.3,0.327778,-0.3,0.220408,-0.3,0.115625,-0.3,0.0123457,-0.3,-0.09,-0.3,-0.191736,-0.3,-0.293056,-0.3,-0.394083,-0.3,-0.494898,-0.3,-0.532212,-0.268328,-0.555393,-0.232445,
0.601747,-0.0227108,0.596958,-0.0255088,0.596664,-0.0260623,0.596322,-0.0266404,0.595921,-0.0272446,0.595446,-0.0278768,0.594876,-0.0285391,0.594185,-0.0292335,0.593334,-0.0299626,0.592268,-0.0307289,0.590906,-0.0315353,0.589125,-0.0323852,0.586731,-0.033282,0.583398,-0.0342299,0.578556,-0.0352332,0.571123,-0.036297,0.558832,-0.037427,0.536255,-0.0386294,0.48756,-0.0399114,0.348578,-0.0412813,0.598475,-0.0427482,0.598361,-0.044323,0.598233,-0.0460179,0.598089,-0.0478471,0.597927,-0.0498273,0.597744,-0.0519778,0.597536,-0.0543214,0.597297,-0.0568855,0.597022,-0.0597022,0.846703,-0.0628109,0.707441,-0.0662589,0.59589,0.0410064,0.595367,0.0366903,0.594737,0.0318129,0.59397,0.0262583,0.593023,0.0198768,0.591836,0.0124717,0.590322,0.00377985,0.588348,-0.00655857,0.585712,-0.0190472,0.582086,-0.0344103,0.576914,-0.0537216,0.680321,-0.0786255,0.5625,-0.2,0.44,-0.2,0.327778,-0.2,0.220408,-0.2,0.115625,-0.2,0.0123457,-0.2,-0.09,-0.2,-0.191736,-0.2,-0.293056,-0.2,-0.394083,-0.2,-0.494898,-0.2,-0.564766,-0.189737,-0.580821,-0.160926,
0.602137,-0.0102297,0.597364,-0.0127631,0.597088,-0.0130404,0.596765,-0.01333,0.596385,-0.0136328,0.595932,-0.0139497,0.595386,-0.0142817,0.59472,-0.0146298,0.593895,-0.0149953,0.592858,-0.0153796,0.591528,-0.015784,0.589781,-0.0162103,0.587423,-0.0166602,0.58413,-0.0171359,0.579332,-0.0176394,0.571947,-0.0181735,0.559707,-0.0187409,0.537188,-0.0193448,0.488556,-0.0199889,0.349644,-0.0206774,0.599618,-0.0214149,0.599589,-0.022207,0.599557,-0.0230599,0.599521,-0.0239808,0.59948,-0.0249783,0.599434,-0.0260623,0.599381,-0.0272446,0.599321,-0.0285391,0.599251,-0.0299626,0.849171,-0.0315353,0.487965,-0.033282,0.348965,0.214767,0.598832,0.212573,0.598671,0.210089,0.598475,0.207252,0.598233,0.203982,0.597927,0.200173,0.597536,0.195679,0.597022,0.190298,0.59633,0.183741,0.595367,0.175579,0.84397,0.165147,0.702947,-0.0986394,0.5625,-0.1,0.44,-0.1,0.327778,-0.1,0.220408,-0.1,0.115625,-0.1,0.0123457,-0.1,-0.09,-0.1,-0.191736,-0.1,-0.293056,-0.1,-0.394083,-0.1,-0.494898,-0.1,-0.587392,-0.0986394,-0.597876,-0.0809466,
0.602268,0.00226757,0.5975,-0,0.59723,-0,0.596914,-0,0.59654,-0,0.596094,-0,0.595556,-0,0.594898,-0,0.594083,-0,0.593056,-0,0.591736,-0,0.59,-0,0.587654,-0,0.584375,-0,0.579592,-0,0.572222,-0,0.56,-0,0.5375,-0,0.488889,-0,0.35,-0,0.6,-0,0.6,-0,0.6,-0,0.6,-0,0.6,-0,0.6,-0,0.6,-0,0.6,-0,0.6,-0,0.85,-0,0.488889,-0,0.35,-0,0.6,-0,0.6,-0,0.6,-0,0.6,-0,0.6,-0,0.6,-0,0.6,-0,0.6,-0,0.6,-0,0.85,-0,0.711111,-0,0.5625,-0,0.44,-0,0.327778,-0,0.220408,-0,0.115625,-0,0.0123457,-0,-0.09,-0,-0.191736,-0,-0.293056,-0,-0.394083,-0,-0.494898,-0,-0.595556,-0,-0.603906,0.00390625,
0.602137,0.0147649,0.597364,0.0127631,0.597088,0.0130404,0.596765,0.01333,0.596385,0.0136328,0.595932,0.0139497,0.595386,0.0142817,0.59472,0.0146298,0.593895,0.0149953,0.592858,0.0153796,0.591528,0.015784,0.589781,0.0162103,0.587423,0.0166602,0.58413,0.0171359,0.579332,0.0176394,0.571947,0.0181735,0.559707,0.0187409,0.537188,0.0193448,0.488556,0.0199889,0.349644,-0.229323,0.599618,-0.228585,0.599589,-0.227793,0.599557,-0.22694,0.599521,-0.226019,0.59948,-0.225022,0.599434,-0.223938,0.599381,-0.222755,0.599321,-0.221461,0.599251,-0.220037,0.849171,-0.218465,0.487965,0.033282,0.348965,0.0352332,0.598832,0.037427,0.598671,0.0399114,0.598475,0.0427482,0.598233,0.0460179,0.597927,0.0498273,0.597536,0.0543214,0.597022,0.0597022,0.59633,0.0662589,0.595367,0.0744208,0.84397,0.0848528,0.702947,0.0986394,0.5625,0.1,0.44,0.1,0.327778,0.1,0.220408,0.1,0.115625,0.1,0.0123457,0.1,-0.09,0.1,-0.191736,0.1,-0.293056,0.1,-0.394083,0.1,-0.494898,0.1,-0.587392,0.0986394,-0.597876,0.0887591,
0.601747,0.0272459,0.596958,0.0255088,0.596664,0.0260623,0.596322,0.0266404,0.595921,0.0272446,0.595446,0.0278768,0.594876,0.0285391,0.594185,0.0292335,0.593334,0.0299626,0.592268,0.0307289,0.590906,0.0315353,0.589125,0.0323852,0.586731,0.033282,0.583398,0.0342299,0.578556,0.0352332,0.571123,0.036297,0.558832,0.037427,0.536255,0.0386294,0.48756,-0.0711997,0.598578,-0.0698299,0.598475,-0.0683629,0.598361,-0.0667881,0.598233,-0.0650932,0.598089,-0.063264,0.597927,-0.0612838,0.597744,-0.0591333,0.597536,-0.0567897,0.597297,-0.0542257,0.597022,-0.0514089,0.596703,-0.0483002,0.485219,0.0662589,0.34589,0.0701047,0.595367,0.0744208,0.594737,0.0792982,0.59397,0.0848528,0.593023,0.0912343,0.591836,0.0986394,0.590322,0.107331,0.588348,0.11767,0.585712,0.130158,0.582086,0.145521,0.826914,0.164833,0.680321,0.189737,0.5625,0.2,0.44,0.2,0.327778,0.2,0.220408,0.2,0.115625,0.2,0.0123457,0.2,-0.09,0.2,-0.191736,0.2,-0.293056,0.2,-0.394083,0.2,-0.494898,0.2,-0.564766,0.189737,-0.580821,0.168739,
0.601099,0.0396945,0.596281,0.0382201,0.595958,0.0390475,0.595585,0.0399114,0.59515,0.0408143,0.594639,0.041759,0.594031,0.0427482,0.593298,0.0437854,0.592402,0.044874,0.591288,0.0460179,0.589874,0.0472215,0.588037,0.0484895,0.585582,0.0498273,0.582183,0.0512407,0.57727,0.0527363,0.569758,0.0543214,0.557381,0.0560044,0.53471,-0.00470548,0.597022,-0.00279777,0.596815,-0.000760509,0.596585,0.00141987,0.59633,0.00375892,0.596045,0.00627446,0.595726,0.00898713,0.595367,0.0119208,0.59496,0.0151035,0.594498,0.0185679,0.59397,0.0223528,0.593362,0.0265043,0.592658,0.0310775,0.480725,0.0986394,0.34087,0.104271,0.589723,0.110573,0.588348,0.11767,0.586681,0.125717,0.584635,0.134916,0.582086,0.145521,0.578858,0.15787,0.574696,0.172409,0.56921,0.189737,0.561798,0.210674,0.801487,0.236352,0.647767,0.268328,0.5625,0.3,0.44,0.3,0.327778,0.3,0.220408,0.3,0.115625,0.3,0.0123457,0.3,-0.09,0.3,-0.191736,0.3,-0.293056,0.3,-0.394083,0.3,-0.494898,0.3,-0.532212,0.268328,-0.555393,0.240258,
0.600195,0.0520949,0.595339,0.0508799,0.594974,0.0519778,0.594557,0.0531239,0.594076,0.0543214,0.593514,0.055574,0.592853,0.0568855,0.592063,0.05826,0.591105,0.0597022,0.589924,0.0612173,0.588439,0.0628109,0.586524,0.0644891,0.583985,0.0662589,0.580495,0.068128,0.575482,0.0701047,0.567862,0.0721988,0.555367,0.0344208,0.595067,0.0367828,0.594737,0.0392982,0.594373,0.0419824,0.59397,0.0448528,0.593522,0.0479292,0.593023,0.0512343,0.592464,0.0547943,0.591836,0.0586394,0.591127,0.0628047,0.590322,0.0673313,0.589403,0.0722673,0.588348,0.0776697,0.52463,0.123606,0.474601,0.130158,0.33405,0.137424,0.582086,0.145521,0.579741,0.154598,0.576914,0.164833,0.573467,0.176452,0.56921,0.189737,0.563876,0.205046,0.557086,0.222834,0.548287,0.243683,0.536656,0.268328,0.770946,0.297683,0.610341,0.33282,0.531021,0.374817,0.44,0.4,0.327778,0.4,0.220408,0.4,0.115625,0.4,0.0123457,0.4,-0.09,0.4,-0.191736,0.4,-0.293056,0.4,-0.394083,0.4,-0.463419,0.374817,-0.494786,0.33282,-0.524852,0.30159,
0.599039,0.0644312,0.594133,0.0634716,0.593717,0.0648355,0.593244,0.0662589,0.592703,0.0677458,0.592078,0.0693005,0.591349,0.0709277,0.590485,0.0726326,0.58945,0.0744208,0.588185,0.0762986,0.586608,0.0782727,0.584595,0.0803507,0.58195,0.082541,0.578345,0.0848528,0.573207,0.0872964,0.565452,0.0621054,0.592807,0.0648484,0.592345,0.0677617,0.591836,0.0708616,0.591276,0.0741664,0.590657,0.0776966,0.589969,0.0814758,0.589204,0.0855307,0.588348,0.0898919,0.587388,0.0945948,0.586306,0.09968,0.58508,0.105195,0.583684,0.111195,0.542086,0.145521,0.517745,0.152696,0.467,0.160586,0.325619,0.1693,0.572688,0.178965,0.56921,0.189737,0.565045,0.201802,0.560007,0.215387,0.553846,0.230769,0.54622,0.248282,0.536656,0.268328,0.524494,0.291386,0.508799,0.317999,0.73824,0.348743,0.572044,0.384111,0.486764,0.424264,0.414817,0.468521,0.327778,0.5,0.220408,0.5,0.115625,0.5,0.0123457,0.5,-0.09,0.5,-0.191736,0.5,-0.293056,0.5,-0.3689,0.468521,-0.419162,0.424264,-0.456488,0.384111,-0.492146,0.352649,
0.597634,0.0766884,0.59267,0.0759791,0.59219,0.0776035,0.59165,0.0792982,0.591038,0.0810679,0.590337,0.0829176,0.589525,0.0848528,0.588575,0.0868795,0.587445,0.0890043,0.586079,0.0912343,0.584393,0.0935775,0.582263,0.0960427,0.579491,0.0986394,0.575748,0.101378,0.570462,0.083863,0.590322,0.0869231,0.589723,0.090165,0.589068,0.093605,0.588348,0.0972615,0.587556,0.101155,0.586681,0.105309,0.585712,0.10975,0.584635,0.114508,0.583432,0.119616,0.582086,0.125113,0.58057,0.131045,0.578858,0.137462,0.549137,0.164833,0.534696,0.172409,0.50965,0.180679,0.458099,0.189737,0.315794,0.199692,0.561798,0.210674,0.557086,0.222834,0.551487,0.236352,0.544776,0.251435,0.536656,0.268328,0.526737,0.287311,0.514496,0.308697,0.49923,0.33282,0.48,0.36,0.705554,0.390475,0.535375,0.424264,0.446611,0.460933,0.37282,0.49923,0.296106,0.536656,0.210145,0.56921,0.114264,0.591836,0.0123457,0.6,-0.0886394,0.591836,-0.181472,0.56921,-0.261384,0.536656,-0.326903,0.49923,-0.379009,0.460933,-0.41982,0.424264,-0.45946,0.394381,
